TILE_ID,NUMBER,ra,dec,CLASS_STAR,uJAVA,J0378,J0395,J0410,J0430,gSDSS,J0515,rSDSS,J0660,iSDSS,J0861,zSDSS,StellarLoMaR,isTrain,High_confidence,Source,TEFF_SPEC,LOGG_SPEC,FE_H_SPEC,teff_pre,logg_pre,feh_pre,e_teff_pre,e_logg_pre,e_feh_pre
86407,12730,111.3312565,31.65548639,1,17.2034225,17.0541954,16.8967838,16.0857086,15.9338284,15.3841019,15.2084465,14.7263107,14.6433506,14.4759865,14.3964863,14.3733797,0.927246094,0,0,New,,,,4812.447,3.1844532,-0.5233299,142.43364,0.16991231,0.089447655
86407,13617,109.9328994,31.68881717,0.994,17.0193043,16.8134346,16.4835243,15.6496019,15.3730984,14.7206383,14.5136366,13.9499817,13.8444004,13.6710424,13.570055,13.5376682,0.986328125,0,1,Wu,,,,4644.444,2.651011,-0.22305197,88.69422,0.14378585,0.1034764
86407,14430,111.3318505,31.72778645,0.974,17.4182854,17.1967354,16.9478455,16.2811756,16.1192131,15.6053333,15.3907356,14.9610081,14.8741169,14.7161436,14.6419306,14.6195765,0.919921875,0,0,New,,,,4909.97,2.7832773,-0.54651535,76.789825,0.24350739,0.12182666
86407,14611,110.6069025,31.73239341,1,16.9841805,16.6981182,16.4626369,15.6754169,15.4820747,14.8544168,14.6408529,14.0914268,14.0014181,13.8011627,13.6862764,13.6568422,0.978027344,0,1,Wu,,,,4603.9917,2.4362867,-0.5668395,81.61173,0.16811752,0.09376451
86407,17602,111.3695488,31.85633666,0.978,16.8896103,16.5055161,16.5522385,15.8456907,15.7241039,15.2446089,15.0415306,14.6077499,14.5197973,14.3286057,14.2288599,14.2022724,0.951660156,0,1,New,,,,4768.9287,1.874503,-1.2919964,118.529594,0.3052099,0.17542835
86407,18746,111.1784808,31.90568985,0.99,16.9676666,16.6667328,16.4646549,15.8622131,15.7168808,15.1800575,14.9795675,14.5127926,14.4291668,14.2499638,14.1495991,14.116848,0.959960938,0,1,New,,,,4812.1577,2.334343,-0.7419252,105.579636,0.1792785,0.14470764
86407,19297,110.7644659,31.92941734,0.998,16.6282043,16.4214573,16.184948,15.3944502,15.1816673,14.5159388,14.2835283,13.7317944,13.6275902,13.4524174,13.3210697,13.2889662,0.989746094,0,1,New,,,,4553.7217,2.371368,-0.5341397,69.00128,0.15052775,0.07633168
86407,19426,110.3771353,31.93480781,1,17.3951416,17.2418556,16.9220638,16.0571823,15.7597618,15.0913143,14.8726749,14.2859802,14.1846952,14.0017796,13.8912868,13.8585129,0.973144531,0,1,Wu,,,,4577.966,2.6870506,-0.28545016,94.0003,0.16249979,0.112577066
86407,19774,111.1749157,31.95112224,1,17.480999,17.2837601,17.1228237,16.4696617,16.2509575,15.6934834,15.496851,15.0313549,14.9408455,14.7755203,14.6986818,14.6662235,0.911621094,0,0,Wu,,,,4798.2607,2.7508595,-0.57453156,147.92905,0.22704378,0.10395682
86407,20188,110.8868888,31.96901768,0.979,17.2121067,16.9492016,16.7930069,16.0374565,15.9224548,15.323494,15.0964413,14.6360979,14.5458145,14.3755856,14.2734203,14.265728,0.957519531,0,1,New,,,,4815.1343,2.5183082,-0.61690414,99.725174,0.2187931,0.11259197
86407,21723,110.5953391,32.04045374,0.999,17.3686295,17.1610947,16.8551273,16.1343365,15.9090185,15.2955866,15.0914383,14.5820112,14.496706,14.3255501,14.2313137,14.214098,0.915527344,0,0,New,,,,4830.328,3.153855,-0.31068036,106.80698,0.23649378,0.13120623
86407,24909,109.9710484,32.38688914,0.994,16.6299438,16.3399963,16.1626625,15.4094582,15.1999893,14.6782398,14.457881,14.0036678,13.9216099,13.7658262,13.6807556,13.6525879,0.98046875,0,1,Wu,,,,4797.934,2.5693111,-0.49632084,84.79836,0.12028125,0.08404421
86407,25714,110.8865693,32.27311372,0.973,17.2629547,17.050499,16.8453865,16.0353184,15.869709,15.2717371,15.0638256,14.574954,14.4862089,14.3211842,14.2333956,14.2110071,0.936035156,0,0,New,,,,4849.5776,2.78424,-0.44640467,81.291115,0.20244148,0.09693099
86407,26501,111.3400663,32.23227019,0.963,16.690979,16.4710846,16.3085384,15.5217171,15.3393888,14.7309818,14.5257006,14.0295191,13.9447994,13.7710838,13.6789322,13.6513996,0.985839844,0,1,Wu,,,,4745.1895,2.5121613,-0.5815081,103.75379,0.14334917,0.0814702
86407,28975,109.9810174,32.13467316,0.998,17.2321033,17.049942,16.6507816,15.7940159,15.5271292,14.8501778,14.668787,14.0448742,13.9504471,13.7696609,13.6577473,13.6315107,0.926269531,0,0,Wu,,,,4704.4136,3.330536,-0.10147187,78.65202,0.34824347,0.090477236
86407,29180,110.9822528,32.12912567,0.996,16.0272598,15.8054018,15.5741901,14.8554478,14.6640224,14.0990601,13.8889503,13.4228058,13.3383942,13.2305822,13.1112232,13.0823441,0.962890625,0,1,New,,,,4810.3975,2.578977,-0.53129447,82.201935,0.14062208,0.101900905
86407,30657,110.0401649,32.49593838,0.997,16.8209362,16.5627823,16.3275414,15.500103,15.2395687,14.5916748,14.375803,13.8370819,13.7490482,13.5797672,13.4778852,13.4494286,0.985839844,0,1,Wu,,,,4603.116,2.5077503,-0.475976,78.234245,0.12659194,0.11127689
86407,30930,110.8065215,32.48049908,0.997,16.7656803,16.633028,16.2747631,15.4409418,15.1427364,14.4972563,14.2978239,13.7045517,13.613348,13.4553213,13.3272762,13.3047352,0.986816406,0,1,Wu,,,,4624.359,2.7663302,-0.17432028,113.9501,0.17899452,0.10680001
86421,3768,112.9543249,31.25175285,0.799,17.3442955,17.0553627,16.7837639,15.9546204,15.6727037,14.9282951,14.6817379,14.0700474,13.9640055,13.7492008,13.6065083,13.5769348,0.973632813,0,1,New,,,,4407.8545,1.8030552,-0.66472316,85.22258,0.13417849,0.15114988
86421,4313,112.4019289,31.27818239,0.835,17.267355,17.0765877,16.8778458,16.0068474,15.7604675,15.0875521,14.8525381,14.256628,14.1415071,13.9301662,13.8006554,13.7628946,0.958007813,0,1,Wu,,,,4517.109,2.104049,-0.55597675,71.22651,0.30068913,0.12724215
86421,4318,112.3475448,31.27470775,0.999,16.7977791,16.5736237,16.3016129,15.4894648,15.2721176,14.6670513,14.4882975,13.920785,13.8152237,13.6458654,13.5516233,13.5252094,0.970214844,0,1,Wu,,,,4858.758,3.4394646,-0.095563084,74.68058,0.11542471,0.07822005
86421,5493,112.8161034,31.31996925,0.912,16.5547962,16.3435917,16.1361618,15.3441849,15.1538963,14.5509071,14.3306112,13.8310452,13.7416716,13.5605907,13.4577351,13.432024,0.957519531,0,1,New,,,,4751.8706,2.5377576,-0.44082022,78.33109,0.091734126,0.07112016
86421,8084,111.7246664,31.4198888,0.82,16.3646927,16.1462593,15.8135662,14.9381866,14.6372833,13.9415941,13.719039,13.1103716,13.0056391,12.9093914,12.6877546,12.6668434,0.991210938,0,1,Wu,,,,4601.824,2.6415746,-0.14288263,58.63867,0.11829921,0.1187338
86421,8862,112.8015307,31.45436192,0.983,16.2398815,16.0241108,15.8408327,15.1162729,14.957016,14.4078875,14.194684,13.7314301,13.6454792,13.4754,13.385148,13.3625488,0.967285156,1,1,Wu,,,,4893.7705,2.6422236,-0.5386295,54.56895,0.17532767,0.077545084
86421,8874,112.6868156,31.45676093,0.998,16.4600773,16.2942715,16.0380783,15.2270126,15.021245,14.4145737,14.1960106,13.6680136,13.5669851,13.4035339,13.2841301,13.2552824,0.983398438,0,1,Wu,,,,4726.1357,2.5855837,-0.38966084,83.25156,0.097604044,0.070825234
86421,9298,112.2332195,31.47064582,0.999,16.5020828,16.3433113,16.0880089,15.2851648,15.107235,14.46661,14.2339668,13.7132978,13.6125278,13.4349594,13.3143787,13.2782078,0.983886719,0,1,Wu,,,,4715.3037,2.5137613,-0.40803713,67.0111,0.08990979,0.07188315
86421,9569,112.8809542,31.47696445,0.828,16.7610741,16.548933,16.3018227,15.3676605,15.0404091,14.2969809,14.0502281,13.4205074,13.3093681,13.1584425,12.9590855,12.9241514,0.990234375,0,1,New,,,,4367.463,1.8764343,-0.5947484,86.35344,0.22562854,0.20262513
86421,10268,112.9404089,31.50995622,0.829,17.22929,16.9940205,16.7362366,15.9302177,15.7331619,15.1209774,14.9276543,14.3864975,14.2876444,14.1114063,14.0105677,13.9789877,0.951171875,0,1,Wu,,,,4772.1143,3.1165497,-0.26547784,72.83976,0.1745029,0.111292526
86421,10571,111.5278668,31.51894844,0.999,16.5846214,16.3594856,16.1786461,15.4733429,15.3580437,14.790637,14.5987625,14.1188602,14.0379181,13.8630447,13.786869,13.7541008,0.930664063,0,0,Wu,,,,4925.524,3.2111588,-0.39190918,67.398964,0.15318763,0.07280579
86421,14594,113.0018003,31.65350552,0.831,15.6237192,15.4446287,15.2124262,14.4366179,14.2798195,13.7134275,13.5236473,13.0356045,12.954216,12.9136095,12.7286119,12.7054157,0.960449219,0,1,New,,,,4901.1777,3.2984846,-0.28974134,70.51094,0.14571713,0.07854135
86421,17918,113.1244152,31.79330525,0.882,17.0974388,16.8777733,16.7436752,15.9823465,15.8600616,15.2971411,15.0923319,14.64853,14.5651636,14.4074993,14.3182898,14.2945967,0.9375,0,0,New,,,,4941.4077,2.7437708,-0.49495453,57.495457,0.2471891,0.116814174
86421,18992,111.6629435,31.83802752,0.917,17.5229721,17.2146683,17.0228195,16.2923775,16.0448341,15.5818243,15.375968,14.9125824,14.8150597,14.6532297,14.5686388,14.5390997,0.934082031,0,0,New,,,,4897.0474,2.8022647,-0.42584383,57.417336,0.19608128,0.10300026
86421,19241,112.0867579,31.84475829,0.995,17.5294952,17.3885937,17.0691833,16.2850609,16.0661945,15.4316015,15.224206,14.6761112,14.5808792,14.3906317,14.2751284,14.2503595,0.954589844,0,0,New,,,,4786.805,2.7230804,-0.2327481,88.49719,0.22771537,0.12109764
86421,19418,112.5479918,31.8459042,0.946,16.3519974,16.1433239,15.9331455,15.0901613,14.8719978,14.2283354,13.995182,13.4598351,13.3655519,13.2254667,13.0792007,13.0515165,0.989746094,0,1,New,,,,4721.049,2.5808322,-0.40075472,68.18352,0.092677005,0.08254115
86421,19529,112.6006905,31.85587144,0.998,16.7960014,16.5998878,16.3551426,15.5263586,15.3188295,14.6968184,14.4731464,13.9558859,13.8589535,13.6813278,13.5823708,13.5563917,0.969726563,0,1,New,,,,4760.0073,2.6064672,-0.3849778,90.137695,0.13195226,0.07275729
86421,19752,112.7101724,31.85963916,0.999,16.3150444,16.0649014,15.8648081,15.0663929,14.8788042,14.2736263,14.0574074,13.5656624,13.4740362,13.3270473,13.2179308,13.1950092,0.984375,0,1,New,,,,4821.122,2.5249503,-0.41066366,57.920437,0.072277166,0.08214933
86421,20045,112.8383966,31.87308238,0.859,16.9454269,16.6790924,16.3423882,15.5540895,15.2634249,14.5846558,14.341855,13.7664013,13.6554813,13.4473248,13.3204374,13.2891178,0.984375,0,1,Wu,,,,4569.5176,2.3245165,-0.34356388,72.62268,0.23253518,0.12880725
86421,22600,112.1401711,31.97810904,0.864,16.7412148,16.4413719,16.2854614,15.5461359,15.4004936,14.8331451,14.6145992,14.1483469,14.0721455,13.8994923,13.8081465,13.7860298,0.908691406,0,0,Wu,,,,4888.6323,2.4679108,-0.58617294,65.59135,0.12054011,0.090755776
86421,23784,112.8692389,32.02571484,0.838,17.241991,17.0478668,16.795023,15.9742393,15.7778616,15.1741714,14.9818726,14.4781313,14.3864708,14.222393,14.1368618,14.1067505,0.901367188,0,0,Wu,,,,4871.619,2.8241134,-0.22773196,59.246387,0.20364094,0.119500265
86421,25072,112.4993479,32.07666858,0.953,17.18437,16.964016,16.7028313,15.927124,15.7267609,15.0821342,14.8706579,14.3292561,14.2297115,14.0429068,13.9353466,13.9084349,0.938964844,0,0,Wu,,,,4670.524,2.5348136,-0.42533398,84.43104,0.12370328,0.07641688
86421,27012,112.8499741,32.3465585,0.831,17.5552216,17.4787674,17.0734444,16.1461029,15.849143,15.0596237,14.8442459,14.1738739,14.0460634,13.8233871,13.6846781,13.6517534,0.976074219,0,1,Wu,,,,4406.9087,2.0182333,-0.29465833,68.97093,0.23449402,0.16586682
86421,28438,113.077243,32.14688618,0.998,16.1818275,16.0462341,15.7171726,15.0258732,14.7499571,14.2362995,14.0326214,13.5854092,13.5083647,13.3872375,13.2791529,13.2671452,0.970703125,0,0,New,,,,4947.356,3.224021,-0.15314661,86.3068,0.15943263,0.11316774
86421,29868,112.9163705,32.12882883,0.827,16.15271,15.9621019,15.7648706,15.0074272,14.8497725,14.2993517,14.0928402,13.6309385,13.5529633,13.3870697,13.3073597,13.2911081,0.969726563,0,1,Wu,,,,4886.545,3.1624498,-0.30216748,54.7536,0.11802147,0.07610482
86421,31707,112.338442,32.456703,0.999,16.9358215,16.7350998,16.546051,15.7273502,15.5391035,14.910368,14.696456,14.1852579,14.0920315,13.9131899,13.8053179,13.785202,0.978027344,0,1,New,,,,4720.3203,2.6291285,-0.33987072,93.69469,0.13938051,0.088967636
86421,32567,111.6353512,32.41442654,0.904,17.5267086,17.3244286,17.0886116,16.3357201,16.1934719,15.6080961,15.4054203,14.9258852,14.8265371,14.6603966,14.5521145,14.5334797,0.918945313,0,0,New,,,,4883.011,3.020643,-0.44192073,74.15764,0.19056714,0.09252344
86421,32633,112.7608442,32.43837933,0.94,17.421526,17.2381325,16.9230766,16.1195545,15.8691654,15.2422581,15.0221891,14.4682312,14.3559456,14.1904392,14.0822859,14.060524,0.936523438,0,0,New,,,,4704.4546,2.7404068,-0.15246457,79.07466,0.1779242,0.12142308
86421,33345,111.9846809,32.23305924,0.946,17.3797302,17.1524563,16.9716282,16.2666702,16.0678291,15.5070419,15.2910814,14.8163891,14.7215023,14.5387211,14.4302692,14.4156981,0.924804688,0,0,New,,,,4848.816,2.6101222,-0.49398884,70.82329,0.26053774,0.13601875
86421,33527,112.905977,32.3708297,0.923,17.588253,17.3805962,17.2493019,16.3821526,16.1735058,15.5373163,15.3256435,14.7980127,14.7015066,14.5162935,14.4029408,14.3964424,0.953125,0,1,New,,,,4654.102,2.55849,-0.4796424,82.59679,0.1376766,0.08943736
86421,34284,112.4129612,32.30498566,0.833,16.2664223,16.1101646,15.8014879,15.0324697,14.8189459,14.1821432,13.9704018,13.4372015,13.3371449,13.1946144,13.0675898,13.0383835,0.98828125,1,1,Wu,,,,4705.8467,2.5866344,-0.31111383,65.84483,0.1410803,0.0815039
86432,1538,114.4720923,31.16784654,0.986,16.2279549,16.0197067,15.7790356,14.9932451,14.8138914,14.2162361,14.0107164,13.5130701,13.4307308,13.2512474,13.1592121,13.1406174,0.973632813,0,1,New,,,,4752.6226,2.7832808,-0.44676495,85.751625,0.19976038,0.08433615
86432,2046,113.188764,31.1914015,1,16.8828583,16.6401215,16.4419403,15.6812458,15.5154963,14.8562727,14.6839867,14.1230459,14.0520325,13.8314209,13.719717,13.6996574,0.9765625,0,1,Wu,,,,4693.708,2.4509413,-0.7458279,133.34038,0.25511605,0.17938186
86432,2372,113.1468116,31.20151005,0.999,16.760601,16.542202,16.4424782,15.6241474,15.4516239,14.81845,14.6070538,14.11695,14.046546,13.866745,13.77948,13.7634697,0.971679688,0,1,New,,,,4825.0054,2.4157357,-0.6853054,91.78449,0.19341855,0.10987944
86432,3096,113.4100926,31.23449871,0.988,17.5795784,17.3672733,17.0993156,16.1571751,15.9200191,15.1802778,14.9532938,14.3349752,14.235218,13.9982615,13.8706408,13.8403263,0.958984375,0,1,New,,,,4379.4478,1.8504238,-0.69402385,69.226326,0.17739563,0.17769793
86432,6183,113.5838848,31.36781942,0.999,16.5836525,16.0776234,15.9906025,15.6265011,15.52314,15.253087,15.1053047,14.8321352,14.8037281,14.6820202,14.629509,14.6310101,0.939453125,0,0,New,,,,5696.055,2.7397268,-1.0777934,300.76266,0.8820099,0.53973013
86432,9775,114.5360521,31.51532977,1,16.806427,16.561882,16.4060936,15.636343,15.4987974,14.9004431,14.6781731,14.1952209,14.1240473,13.9326515,13.8397989,13.8126287,0.971679688,0,1,New,,,,4758.2573,2.6275628,-0.69555175,96.98733,0.20341344,0.14970745
86432,9845,114.3882046,31.51812409,0.962,16.9228935,16.7310658,16.467247,15.77561,15.5993061,15.0456047,14.8649597,14.3708858,14.3004532,14.1322536,14.0596256,14.0288401,0.929199219,0,0,New,,,,4801.717,2.684483,-0.3370107,79.017746,0.22779626,0.11237578
86432,11071,113.6955759,31.56502649,0.979,17.690712,17.3523445,17.3060646,16.5962982,16.4609642,15.9852953,15.7778664,15.3561087,15.2973328,15.1127453,15.0354967,15.0097609,0.9140625,0,0,New,,,,5005.9424,2.9238918,-0.59062165,134.44174,0.23925589,0.14247069
86432,11714,113.9319665,31.58751545,0.972,17.6750526,17.3517685,17.015028,16.1581345,15.8248367,15.1318808,14.9255714,14.2657385,14.1633387,13.9566269,13.8357162,13.805603,0.95703125,0,1,New,,,,4402.502,2.365856,-0.50966376,73.22014,0.22682624,0.11848522
86432,13409,114.2446472,31.64753106,0.987,17.5722637,17.3068447,17.1012878,16.2850914,16.087719,15.4983826,15.2530956,14.7588997,14.6784277,14.4744854,14.3824577,14.3468103,0.967773438,0,1,New,,,,4705.5713,2.128094,-0.76384544,94.43186,0.2877963,0.20929931
86432,14287,113.2006128,31.67366921,0.999,16.6543102,16.3841591,16.1906681,15.342926,15.1206875,14.457408,14.2510262,13.6857338,13.6030693,13.3871765,13.2814951,13.2503242,0.981445313,0,1,Wu,,,,4620.721,2.3745167,-0.5360195,97.07634,0.19667506,0.09710293
86432,14351,114.3724686,31.68148152,0.968,17.1763954,16.9727287,16.689045,15.9063492,15.7256889,15.1339788,14.9183569,14.4128466,14.3290043,14.1414871,14.0553055,14.029108,0.928222656,0,0,New,,,,4708.8413,2.7693198,-0.43014622,73.25199,0.15225735,0.077617005
86432,15903,114.4838788,31.71694428,1,16.4943504,16.2610092,16.0103035,15.2347918,15.0448608,14.4503736,14.2363834,13.7410774,13.6645708,13.4747238,13.3894844,13.358242,0.97265625,0,1,New,,,,4810.527,2.6770713,-0.46564692,92.91965,0.16440511,0.081391044
86432,18642,113.1422606,31.78370471,0.997,17.6857166,17.3364334,17.3746338,16.689703,16.6127052,16.1364765,15.9316845,15.5229568,15.4752197,15.2682409,15.1868801,15.1711731,0.921875,0,0,New,,,,4753.493,2.001768,-1.5474261,104.686134,0.36721832,0.2733838
86432,24513,114.1916157,31.97107778,1,17.4853363,17.2863331,16.8664169,15.899231,15.4824495,14.6835909,14.4835262,13.736764,13.6281881,13.3972216,13.2615623,13.2254314,0.981933594,0,1,New,,,,4256.1597,2.2536767,-0.4853712,78.52732,0.25906223,0.12005943
86432,26175,114.1699299,32.01687642,0.936,16.2794323,16.0084763,15.8708048,15.1259117,14.9943352,14.4323015,14.2224388,13.7695999,13.7078533,13.5254173,13.4394207,13.4178028,0.973632813,0,1,Wu,,,,4792.1406,2.5863552,-0.7061853,93.30799,0.22768506,0.17842677
86432,29375,114.0851156,32.10383644,1,17.0318146,16.8843346,16.5336647,15.6650524,15.4084435,14.7238312,14.5066118,13.9184189,13.8271809,13.6213369,13.5162182,13.4884129,0.969726563,0,1,Wu,,,,4598.7944,2.676147,-0.26935655,76.91658,0.12740871,0.08113021
86432,29913,114.035407,32.11398005,0.994,16.2415504,15.9915304,15.8291531,15.1118488,14.9831104,14.4347525,14.2221804,13.7917299,13.7185631,13.549468,13.4742517,13.4528685,0.959472656,0,1,New,,,,4960.236,2.4513633,-0.6805338,68.43952,0.13303743,0.09865861
86432,34316,114.4507233,32.33685275,1,16.305809,16.0855885,15.910697,15.1447353,15.0159779,14.444952,14.229991,13.7857637,13.7202597,13.5347214,13.4613457,13.438035,0.958984375,0,1,New,,,,4904.778,2.6045012,-0.57236844,65.8853,0.1587532,0.08014842
86432,39256,114.7236078,32.16429824,0.999,17.3291397,17.1416397,16.8580074,15.8911085,15.5896263,14.8416586,14.5859356,13.9716539,13.8789673,13.6433945,13.5162773,13.4826441,0.979003906,0,1,Wu,,,,4294.7246,1.7034409,-0.70823985,82.74,0.28117555,0.20509511
86444,3893,116.0864915,31.27579903,0.946,17.6982212,17.4258289,17.0353317,16.1916924,15.8732071,15.1146078,14.8656721,14.2272253,14.1005659,13.8812609,13.7403908,13.7011538,0.970703125,0,1,New,,,,4397.0127,1.9075398,-0.54324895,81.770195,0.18718047,0.15931377
86444,4550,114.9992182,31.30595169,0.964,17.3607979,17.0407066,16.8910351,16.1795864,16.0397205,15.4496956,15.2350903,14.7905207,14.7048836,14.5450077,14.4657307,14.4327402,0.966308594,0,1,Wu,,,,4938.8438,2.6527352,-0.58948255,62.553318,0.28044105,0.16130626
86444,7165,116.073983,31.41156804,1,17.0880394,16.8329353,16.6742382,15.9654751,15.8032169,15.2711973,15.0704937,14.5969944,14.4906626,14.3220387,14.231267,14.2042227,0.907714844,0,0,Wu,,,,4873.9517,2.5367043,-0.59439313,74.972725,0.18087924,0.0629816
86444,9784,114.9072823,31.5184254,0.902,17.7761421,17.4729385,17.3084373,16.4136944,16.1251202,15.3740387,15.1257677,14.5117722,14.395462,14.1693192,14.03123,13.9919043,0.955078125,0,1,Wu,,,,4349.3525,1.6725544,-0.924858,77.56802,0.28793764,0.24979898
86444,14439,115.2703893,31.71018401,1,17.7749023,17.5501289,17.3532906,16.5771828,16.3859863,15.7072983,15.4837103,14.9626083,14.8472128,14.6753645,14.5691156,14.5231009,0.915527344,0,0,Wu,,,,4715.851,2.6762877,-0.4603288,103.68942,0.2811249,0.10856517
86444,14943,116.1837135,31.72826452,1,17.3710728,17.2520752,16.9803276,16.1008835,15.8855391,15.2566729,15.0720854,14.514575,14.4153194,14.2462454,14.1563053,14.1253805,0.938476563,0,0,New,,,,4821.9077,3.2680411,-0.12805854,76.25841,0.15201408,0.1017643
86444,15887,115.3062189,31.76614895,1,16.5137768,16.2522449,16.039505,15.3575668,15.2108803,14.6189632,14.4230881,13.9423656,13.8480415,13.6746693,13.5787172,13.5515633,0.9375,0,0,New,,,,4843.8916,2.558963,-0.52371854,77.96674,0.14470445,0.07937584
86444,18197,114.8251904,31.86196247,0.855,16.5144024,16.3092461,16.1199741,15.318881,15.134346,14.5067692,14.2940788,13.803793,13.7102413,13.5422478,13.450676,13.4226704,0.986328125,0,1,New,,,,4760.6616,2.5378735,-0.50688916,87.06885,0.11017993,0.093735695
86444,19046,115.4387209,31.90193838,0.999,16.0610046,15.8264303,15.6334457,14.8306885,14.6500025,14.049921,13.8237305,13.3373022,13.2386475,13.1367922,12.988184,12.9540482,0.98828125,1,1,Anders,4806.8,2.4034,-0.37615,4805.9844,2.5434966,-0.40088195,61.67028,0.10066118,0.06988735
86444,25664,115.9837596,32.28926876,1,16.6056213,16.4291344,16.1991596,15.4246054,15.2594681,14.6733294,14.4720278,13.9951515,13.8983774,13.7457371,13.6694622,13.6354923,0.917480469,0,0,Wu,,,,4848.584,3.1487508,-0.30717137,62.516254,0.16589957,0.083840646
86444,26039,115.2622909,32.27655765,0.979,17.5391541,17.3151283,17.0853882,16.3086586,16.0929356,15.4643688,15.2526722,14.730814,14.6280737,14.4400539,14.3325386,14.3091831,0.909179688,0,0,Wu,,,,4621.562,2.3884676,-0.71430224,108.263336,0.3392583,0.18289857
86444,28104,114.9697631,32.19013124,1,16.4549141,16.0755329,16.1402073,15.5284157,15.4649935,15.031764,14.8601675,14.4776506,14.4040174,14.2458792,14.1736412,14.1512203,0.931640625,0,0,Wu,,,,4846.279,2.2048645,-1.644002,100.54161,0.37129727,0.33090606
86444,28613,116.3118656,32.16268223,1,17.1724072,16.9724007,16.7139587,15.8661537,15.6661797,15.0500164,14.8648663,14.3042107,14.2103634,14.0433369,13.9585123,13.9312944,0.935546875,0,0,Wu,,,,4747.0166,3.1733947,-0.3462199,117.58632,0.19019471,0.10796721
86444,30692,114.8505088,32.47903538,1,17.7669697,17.6669769,17.2787552,16.3101845,15.9888697,15.220789,14.9702883,14.2860832,14.149168,13.9171515,13.7758741,13.7348366,0.95703125,0,1,Wu,,,,4482.3555,2.1877022,-0.3434787,84.993355,0.26242593,0.167992
86444,31260,115.7824796,32.51415656,0.999,17.5134106,17.2969742,16.9113102,16.0808468,15.7685318,15.0807037,14.898447,14.2631969,14.1577921,13.9595852,13.8580532,13.816515,0.960449219,0,1,Wu,,,,4567.2456,2.7043693,-0.14117955,78.447105,0.13265923,0.13684118
86456,2093,117.1678699,31.19422211,0.949,17.3415127,17.0940552,16.7238197,15.8639193,15.4707584,14.7396984,14.5379333,13.8320351,13.7152081,13.5025454,13.3846569,13.3409376,0.982421875,0,1,New,,,,4515.5693,2.4520195,-0.102404565,86.17795,0.1768582,0.14496474
86456,2830,117.5950573,31.22791038,0.998,17.4042034,17.2004814,16.7727261,15.8454561,15.3954067,14.6223488,14.4120264,13.6836157,13.5559292,13.3433018,13.210825,13.1677876,0.985351563,0,1,Anders,4479.7,2.6428,0.093857,4564.7744,2.6490233,0.006843018,68.9519,0.15822905,0.096570194
86456,10994,116.5877223,31.61206915,0.999,17.6959343,17.222683,17.0658264,16.1437798,15.8334846,15.0193033,14.732233,13.9891319,13.8331194,13.5405235,13.3609695,13.3055639,0.974121094,0,1,New,4152.5,0.80742,-1.4928,4154.1323,0.746771,-1.5426409,58.71789,0.20811477,0.25519243
86456,12170,117.9841218,31.66360762,0.852,17.211319,16.9650917,16.7955875,15.94627,15.7997856,15.2024803,15.0190077,14.4984322,14.3964252,14.2331219,14.1419659,14.1109438,0.912597656,0,0,Wu,,,,4864.8765,3.330347,-0.25004613,70.52914,0.16586925,0.08876053
86456,15491,117.2948438,31.80556988,0.817,16.6012688,16.3163033,16.0081539,15.298315,15.0400639,14.426506,14.2334042,13.6815166,13.5759182,13.4171581,13.345582,13.2971649,0.979492188,0,1,Wu,,,,4856.8706,3.172001,-0.10625905,75.30047,0.14023839,0.11685884
86456,24967,117.3545154,32.30530109,0.988,16.8062019,16.5720654,16.3066578,15.4585333,15.2105818,14.5491943,14.3256721,13.7454929,13.6330042,13.4381866,13.31738,13.2878666,0.987792969,0,1,Wu,,,,4687.6846,2.6546538,-0.2519704,74.92446,0.15038571,0.08828058
86456,26299,116.9625862,32.22638589,0.993,17.3257408,17.1907616,16.8540325,16.0836372,15.8687639,15.2691727,15.0733795,14.5239162,14.4198046,14.2395763,14.1417274,14.1030798,0.913574219,0,0,Wu,,,,4800.612,3.2091334,-0.27371007,76.93436,0.13407753,0.08164257
86456,27950,116.3835786,32.14957087,0.928,16.5250702,16.3052864,16.0196114,15.2198582,14.9793873,14.3307829,14.1520863,13.5616026,13.4567327,13.2720518,13.1735935,13.1257105,0.984863281,0,1,Anders,4705,2.9221,-0.24921,4730.314,2.819393,-0.29563063,64.54441,0.19188116,0.07399512
86456,30007,117.9513547,32.05568441,0.891,17.2518425,16.9785137,16.7913818,15.9442339,15.7464199,15.1211615,14.9053288,14.3364859,14.2263079,14.0255337,13.9151869,13.8682127,0.946777344,0,0,Wu,,,,4693.096,2.6753163,-0.45831522,77.35459,0.1651262,0.06941996
86470,5003,119.4656039,31.33365152,0.999,17.8020325,17.563446,17.3056374,16.4829254,16.2386169,15.6077614,15.4066906,14.8449249,14.7390947,14.5611639,14.4515648,14.4285011,0.905761719,0,0,Wu,,,,4801.531,2.9252048,-0.19673885,84.060555,0.23650849,0.13491307
86470,9531,118.191559,31.54315044,0.866,17.25597,17.1800041,16.7346573,15.8096895,15.4494238,14.7224579,14.5317373,13.8556938,13.7439556,13.5583725,13.4431381,13.4107113,0.974609375,0,1,New,,,,4559.6055,2.8182817,-0.018467482,69.9883,0.12422553,0.11952099
